"","<35mph","35mph-55mph",">55mph"
"1",0.0179601351710476,0.554920233749414,0.427119631079539
"2",0.0905451064789581,0.615514268608911,0.293940624912131
"3",0.129202016433542,0.659937641164739,0.210860342401719
"4",0.0645591192374801,0.596940957590482,0.338499923172038
